330	0.103942	0.108838
331	0.103805	0.108745
332	0.103668	0.108653
333	0.103532	0.108562
334	0.103396	0.108471
335	0.10326	0.108381
336	0.103125	0.108292
337	0.102991	0.108203
338	0.102856	0.108115
339	0.102723	0.108027
340	0.102589	0.10794
341	0.102456	0.107854
342	0.102324	0.107769
343	0.102192	0.107684
344	0.10206	0.107599
345	0.101929	0.107515
346	0.101798	0.107432
347	0.101668	0.10735
348	0.101538	0.107268
349	0.101409	0.107186
350	0.101279	0.107106
351	0.101151	0.107025
352	0.101022	0.106946
353	0.100895	0.106867
354	0.100767	0.106788
355	0.10064	0.10671
356	0.100514	0.106633
357	0.100388	0.106556
358	0.100262	0.10648
359	0.100137	0.106404
360	0.100012	0.106329
361	0.0998876	0.106255
362	0.0997632	0.106181
363	0.0996398	0.106107
364	0.0995166	0.106034
365	0.0993938	0.105961
366	0.0992713	0.105889
367	0.0991495	0.105818
368	0.0990278	0.105747
369	0.0989066	0.105676
370	0.0987858	0.105606
371	0.0986655	0.105536
372	0.0985458	0.105467
373	0.0984258	0.105398
374	0.0983069	0.10533
375	0.098188	0.105263
376	0.0980696	0.105195
377	0.0979516	0.105128
378	0.0978339	0.105062
379	0.097717	0.104996
380	0.0975997	0.104931
381	0.0974834	0.104866
382	0.0973675	0.104801
383	0.0972515	0.104737
384	0.0971362	0.104673
385	0.0970214	0.10461
386	0.0969067	0.104547
387	0.0967923	0.104484
388	0.0966786	0.104422
389	0.0965651	0.10436
390	0.096452	0.104298
391	0.0963391	0.104237
392	0.0962269	0.104177
393	0.0961148	0.104117
394	0.0960028	0.104056
395	0.0958915	0.103997
396	0.0957807	0.103938
397	0.0956701	0.103879
398	0.0955596	0.10382
399	0.0954498	0.103762
400	0.0953402	0.103704
401	0.0952308	0.103647
402	0.095122	0.103589
403	0.0950136	0.103532
404	0.0949051	0.103476
405	0.0947972	0.10342
406	0.0946895	0.103364
407	0.0945823	0.103308
408	0.0944756	0.103253
409	0.0943689	0.103198
410	0.0942623	0.103143
411	0.0941563	0.103089
412	0.0940507	0.103035
413	0.0939453	0.102981
414	0.0938402	0.102927
415	0.0937353	0.102874
416	0.0936312	0.102821
417	0.0935271	0.102768
418	0.0934231	0.102716
419	0.0933199	0.102663
420	0.0932165	0.102611
421	0.0931138	0.10256
422	0.0930109	0.102508
423	0.0929087	0.102457
424	0.0928063	0.102406
425	0.0927047	0.102355
426	0.0926034	0.102305
427	0.0925023	0.102255
428	0.0924012	0.102205
429	0.0923009	0.102155
430	0.0922004	0.102105
431	0.0921001	0.102056
432	0.0920002	0.102007
433	0.0919009	0.101958
434	0.0918018	0.101909
435	0.0917028	0.101861
436	0.091604	0.101813
437	0.0915056	0.101765
438	0.0914073	0.101717
439	0.0913094	0.101669
440	0.0912118	0.101622
441	0.0911144	0.101575
442	0.0910174	0.101528
443	0.0909205	0.101481
444	0.0908237	0.101434
445	0.0907276	0.101388
446	0.0906314	0.101342
447	0.0905357	0.101296
448	0.0904398	0.10125
449	0.0903445	0.101204
450	0.0902494	0.101159
451	0.0901547	0.101113
452	0.09006	0.101068
453	0.0899658	0.101023
454	0.0898715	0.100979
455	0.0897777	0.100934
456	0.0896839	0.10089
457	0.0895907	0.100845
458	0.0894975	0.100801
459	0.0894048	0.100757
460	0.0893119	0.100713
461	0.0892195	0.10067
462	0.0891271	0.100626
463	0.0890353	0.100583
464	0.0889435	0.10054
465	0.0888522	0.100497
466	0.0887607	0.100454
467	0.0886697	0.100412
468	0.0885788	0.100369
469	0.0884882	0.100327
470	0.088398	0.100285
471	0.0883079	0.100243
472	0.0882179	0.100201
473	0.0881284	0.100159
474	0.0880387	0.100118
475	0.0879494	0.100076
476	0.0878605	0.100035
477	0.0877718	0.099994
478	0.0876832	0.099953
479	0.0875948	0.0999121
480	0.0875067	0.0998714
481	0.0874188	0.0998312
482	0.0873309	0.0997906
483	0.0872435	0.0997504
484	0.0871563	0.0997102
485	0.0870694	0.0996702
486	0.0869824	0.0996305
487	0.0868959	0.0995909
488	0.0868095	0.0995513
489	0.0867234	0.099512
490	0.0866374	0.0994726
491	0.0865518	0.0994333
492	0.0864662	0.0993944
493	0.086381	0.0993557
494	0.0862961	0.0993167
495	0.0862113	0.0992783
496	0.0861265	0.0992397
497	0.0860422	0.0992014
498	0.0859581	0.0991632
499	0.0858739	0.0991251
500	0.0857903	0.0990872
501	0.0857069	0.0990494
502	0.0856237	0.0990116
503	0.0855404	0.0989741
504	0.0854575	0.0989366
505	0.0853749	0.0988995
506	0.0852925	0.0988623
507	0.0852101	0.0988251
508	0.0851284	0.0987881
509	0.0850463	0.0987512
510	0.0849648	0.0987147
511	0.0848836	0.0986781
512	0.0848024	0.0986416
513	0.0847216	0.0986054
514	0.0846409	0.0985691
515	0.0845603	0.098533
516	0.08448	0.0984972
517	0.0843999	0.0984612
518	0.0843201	0.0984253
519	0.0842405	0.0983899
520	0.0841613	0.0983543
521	0.0840821	0.0983189
522	0.084003	0.0982837
523	0.0839244	0.0982485
524	0.0838459	0.0982134
525	0.0837676	0.0981786
526	0.0836895	0.0981437
527	0.0836115	0.0981089
528	0.0835337	0.0980743
529	0.0834563	0.09804
530	0.0833791	0.0980055
531	0.083302	0.0979713
532	0.0832253	0.0979372
533	0.0831488	0.097903
534	0.0830723	0.0978693
535	0.0829963	0.0978354
536	0.0829201	0.0978015
537	0.0828446	0.0977679
538	0.0827691	0.0977344
539	0.0826936	0.097701
540	0.0826187	0.0976675
541	0.0825437	0.0976345
542	0.0824693	0.0976014
543	0.0823948	0.0975683
544	0.0823204	0.0975354
545	0.0822465	0.0975025
546	0.0821727	0.0974697
547	0.0820991	0.0974371
548	0.0820259	0.0974048
549	0.0819525	0.0973721
550	0.0818796	0.0973399
551	0.081807	0.0973075
552	0.0817345	0.0972754
553	0.0816622	0.0972434
554	0.0815899	0.0972116
555	0.0815178	0.0971797
556	0.0814463	0.0971479
557	0.081375	0.0971162
558	0.0813038	0.0970846
559	0.0812325	0.0970532
560	0.0811621	0.0970219
561	0.0810911	0.0969904
562	0.0810208	0.0969594
563	0.0809507	0.0969281
564	0.0808806	0.0968972
565	0.0808108	0.096866
566	0.0807411	0.0968354
567	0.0806717	0.0968045
568	0.0806026	0.0967737
569	0.0805335	0.0967433
570	0.080465	0.0967127
571	0.0803963	0.0966822
572	0.0803279	0.0966519
573	0.0802598	0.0966216
574	0.0801919	0.0965916
575	0.0801239	0.0965614
576	0.0800567	0.0965314
577	0.0799893	0.0965015
578	0.0799223	0.0964716
579	0.079855	0.0964418
580	0.0797883	0.0964122
581	0.0797218	0.0963826
582	0.0796555	0.0963529
583	0.0795895	0.0963236
584	0.0795233	0.0962943
585	0.0794576	0.096265
586	0.0793922	0.0962358
587	0.0793268	0.0962066
588	0.0792617	0.0961777
589	0.0791969	0.0961486
590	0.079132	0.0961197
591	0.0790672	0.0960911
592	0.0790031	0.0960624
593	0.078939	0.0960337
594	0.0788748	0.0960051
595	0.0788111	0.0959768
596	0.0787473	0.0959482
597	0.0786841	0.0959199
598	0.0786209	0.0958917
599	0.0785579	0.0958634
600	0.0784951	0.0958354
601	0.0784323	0.0958074
602	0.07837	0.0957795
603	0.0783077	0.0957517
604	0.0782456	0.0957238
605	0.0781836	0.0956961
606	0.078122	0.0956686
607	0.0780605	0.095641
608	0.0779991	0.0956135
609	0.077938	0.095586
610	0.0778769	0.0955588
611	0.0778164	0.0955315
612	0.0777557	0.0955043
613	0.0776952	0.0954773
614	0.077635	0.0954502
615	0.077575	0.0954233
616	0.0775151	0.0953963
617	0.0774556	0.0953697
618	0.0773961	0.0953428
619	0.0773368	0.0953163
620	0.0772774	0.0952897
621	0.0772184	0.0952632
622	0.0771598	0.0952368
623	0.0771012	0.0952104
624	0.0770426	0.0951841
625	0.0769844	0.095158
626	0.0769264	0.0951319
627	0.0768687	0.0951059
628	0.0768107	0.0950799
629	0.0767532	0.095054
630	0.0766956	0.0950283
631	0.0766386	0.0950026
632	0.0765814	0.0949769
633	0.0765248	0.0949513
634	0.0764679	0.0949258
635	0.0764114	0.0949004
636	0.0763552	0.094875
637	0.076299	0.0948498
638	0.0762429	0.0948246
639	0.0761873	0.0947994
640	0.0761315	0.0947745
641	0.0760759	0.0947494
642	0.0760204	0.0947245
643	0.0759654	0.0946997
644	0.0759105	0.0946751
645	0.0758556	0.0946504
646	0.0758009	0.0946257
647	0.0757465	0.0946013
648	0.0756922	0.0945769
649	0.0756379	0.0945524
650	0.0755841	0.094528
651	0.07553	0.0945039
652	0.0754765	0.0944797
653	0.0754229	0.0944557
654	0.0753695	0.0944317
655	0.0753163	0.0944078
656	0.0752631	0.0943839
657	0.0752102	0.0943603
658	0.0751575	0.0943365
659	0.075105	0.094313
660	0.0750524	0.0942894
661	0.0750003	0.0942659
662	0.074948	0.0942426
663	0.0748962	0.0942193
664	0.0748443	0.0941961
665	0.0747927	0.0941731
666	0.0747413	0.0941498
667	0.0746899	0.0941268
668	0.0746386	0.094104
669	0.0745876	0.0940812
670	0.0745367	0.0940584
671	0.0744861	0.0940357
672	0.0744353	0.0940129
673	0.0743851	0.0939906
674	0.0743348	0.0939681
675	0.0742847	0.0939457
676	0.0742344	0.0939233
677	0.0741846	0.0939011
678	0.074135	0.093879
679	0.0740856	0.0938569
680	0.0740361	0.093835
681	0.0739868	0.0938129
682	0.0739376	0.0937911
683	0.0738888	0.0937694
684	0.0738398	0.0937476
685	0.0737912	0.093726
686	0.0737427	0.0937044
687	0.0736942	0.0936831
688	0.0736461	0.0936616
689	0.0735979	0.0936402
690	0.07355	0.0936189
691	0.0735021	0.0935978
692	0.0734546	0.0935768
693	0.0734069	0.0935557
694	0.0733595	0.0935347
695	0.0733123	0.0935138
696	0.0732651	0.093493
697	0.0732182	0.0934724
698	0.0731713	0.0934517
699	0.0731246	0.0934311
700	0.0730779	0.0934106
701	0.0730315	0.0933901
702	0.072985	0.0933698
703	0.0729387	0.0933496
704	0.0728928	0.0933293
705	0.072847	0.0933092
706	0.0728011	0.0932892
707	0.0727555	0.0932692
708	0.0727101	0.0932493
709	0.0726646	0.0932294
710	0.0726192	0.0932096
711	0.0725741	0.0931901
712	0.0725291	0.0931704
713	0.0724843	0.0931508
714	0.0724396	0.0931314
715	0.072395	0.093112
716	0.0723502	0.0930927
717	0.0723062	0.0930735
718	0.0722618	0.0930542
719	0.0722179	0.0930351
720	0.0721738	0.0930162
721	0.0721299	0.0929973
722	0.0720862	0.0929783
723	0.0720425	0.0929596
724	0.0719992	0.0929408
725	0.0719558	0.0929222
726	0.0719124	0.0929036
727	0.0718695	0.092885
728	0.0718264	0.0928666
729	0.0717836	0.0928482
730	0.0717407	0.0928299
731	0.071698	0.0928117
732	0.0716556	0.0927935
733	0.0716132	0.0927754
734	0.0715709	0.0927574
735	0.0715287	0.0927395
736	0.0714868	0.0927217
737	0.0714448	0.0927037
738	0.0714029	0.092686
739	0.0713614	0.0926685
740	0.0713197	0.0926508
741	0.0712783	0.0926333
742	0.071237	0.0926158
743	0.0711959	0.0925983
744	0.0711548	0.0925811
745	0.0711137	0.0925638
746	0.0710727	0.0925467
747	0.071032	0.0925295
748	0.0709913	0.0925125
749	0.0709507	0.0924957
750	0.0709105	0.0924786
751	0.0708701	0.0924618
752	0.0708298	0.0924449
753	0.0707898	0.0924283
754	0.0707498	0.0924117
755	0.0707101	0.092395
756	0.0706702	0.0923786
757	0.0706306	0.092362
758	0.0705911	0.0923457
759	0.0705516	0.0923294
760	0.0705123	0.0923133
761	0.0704731	0.0922971
762	0.070434	0.0922809
763	0.070395	0.0922649
764	0.070356	0.0922489
765	0.0703172	0.092233
766	0.0702785	0.0922172
767	0.07024	0.0922014
768	0.0702015	0.0921858
769	0.070163	0.09217
770	0.0701248	0.0921545
771	0.0700866	0.0921389
772	0.0700486	0.0921236
773	0.0700105	0.0921081
774	0.0699727	0.0920927
775	0.069935	0.0920775
776	0.0698974	0.0920623
777	0.0698598	0.0920472
778	0.0698223	0.0920322
779	0.0697848	0.0920171
780	0.0697477	0.0920022
781	0.0697104	0.0919872
782	0.0696733	0.0919724
783	0.0696365	0.0919577
784	0.0695995	0.0919429
785	0.0695629	0.0919284
786	0.0695261	0.0919139
787	0.0694896	0.0918993
788	0.0694531	0.0918849
789	0.0694167	0.0918705
790	0.0693804	0.0918561
791	0.0693442	0.0918418
792	0.0693081	0.0918275
793	0.0692722	0.0918134
794	0.0692363	0.0917993
795	0.0692005	0.0917853
796	0.0691648	0.0917713
797	0.0691291	0.0917574
798	0.0690934	0.0917436
799	0.0690582	0.0917297
800	0.0690228	0.0917159
801	0.0689875	0.0917023
802	0.0689524	0.0916887
803	0.0689173	0.0916752
804	0.0688823	0.0916617
805	0.0688474	0.0916481
806	0.0688126	0.0916348
807	0.0687779	0.0916215
808	0.0687433	0.0916081
809	0.0687088	0.0915948
810	0.0686744	0.0915817
811	0.06864	0.0915686
812	0.0686056	0.0915556
813	0.0685715	0.0915427
814	0.0685374	0.0915295
815	0.0685033	0.0915166
816	0.0684695	0.0915039
817	0.0684356	0.0914912
818	0.0684019	0.0914783
819	0.0683683	0.0914656
820	0.0683345	0.0914531
821	0.0683011	0.0914407
822	0.0682678	0.0914281
823	0.0682344	0.0914155
824	0.0682011	0.0914031
825	0.0681681	0.0913908
826	0.0681349	0.0913786
827	0.0681019	0.0913662
828	0.0680691	0.0913541
829	0.0680362	0.091342
830	0.0680035	0.0913298
831	0.0679707	0.0913177
832	0.0679383	0.0913058
833	0.0679056	0.0912939
834	0.0678733	0.091282
835	0.0678409	0.0912702
836	0.0678086	0.0912585
837	0.0677766	0.0912467
838	0.0677443	0.091235
839	0.0677124	0.0912232
840	0.0676804	0.0912118
841	0.0676486	0.0912003
842	0.0676168	0.0911889
843	0.0675851	0.0911774
844	0.0675534	0.0911659
845	0.0675218	0.0911545
846	0.0674905	0.0911434
847	0.0674589	0.0911322
848	0.0674276	0.0911209
849	0.0673964	0.0911098
850	0.0673653	0.0910987
851	0.0673341	0.0910876
852	0.067303	0.0910767
853	0.0672723	0.0910656
854	0.0672412	0.0910549
855	0.0672105	0.0910439
856	0.0671798	0.0910331
857	0.0671492	0.0910223
858	0.0671185	0.0910118
859	0.0670881	0.091001
860	0.0670577	0.0909904
861	0.0670273	0.0909798
862	0.0669971	0.0909693
863	0.0669669	0.0909588
864	0.0669366	0.0909483
865	0.0669065	0.0909379
866	0.0668766	0.0909276
867	0.0668466	0.0909172
868	0.0668169	0.090907
869	0.0667869	0.0908968
870	0.0667573	0.0908866
871	0.0667276	0.0908766
872	0.066698	0.0908664
873	0.0666686	0.0908564
874	0.0666392	0.0908465
875	0.0666098	0.0908364
876	0.0665806	0.0908265
877	0.0665512	0.0908167
878	0.0665221	0.0908068
879	0.0664931	0.090797
880	0.066464	0.0907873
881	0.066435	0.0907776
882	0.0664061	0.0907679
883	0.0663773	0.0907582
884	0.0663486	0.0907487
885	0.0663199	0.0907393
886	0.0662912	0.0907298
887	0.0662627	0.0907203
888	0.0662343	0.0907108
889	0.0662058	0.0907014
890	0.0661775	0.0906921
891	0.0661492	0.0906828
892	0.0661208	0.0906736
893	0.0660928	0.0906644
894	0.0660647	0.0906551
895	0.0660366	0.0906461
896	0.0660085	0.0906369
897	0.0659807	0.0906279
898	0.0659527	0.0906189
899	0.065925	0.0906099
900	0.0658973	0.090601
901	0.0658697	0.0905921
902	0.065842	0.0905833
903	0.0658145	0.0905745
904	0.065787	0.0905655
905	0.0657597	0.0905569
906	0.0657322	0.0905482
907	0.065705	0.0905395
908	0.0656777	0.0905309
909	0.0656505	0.0905223
910	0.0656234	0.0905136
911	0.0655965	0.0905051
912	0.0655694	0.0904967
913	0.0655425	0.0904882
914	0.0655156	0.0904798
915	0.0654887	0.0904714
916	0.0654619	0.0904632
917	0.0654354	0.0904547
918	0.0654087	0.0904465
919	0.0653822	0.0904382
920	0.0653557	0.09043
921	0.0653292	0.0904219
922	0.0653027	0.0904138
923	0.0652764	0.0904056
924	0.0652502	0.0903976
925	0.0652238	0.0903895
926	0.0651977	0.0903815
927	0.0651717	0.0903736
928	0.0651456	0.0903656
929	0.0651196	0.0903578
930	0.0650938	0.0903498
931	0.0650678	0.090342
932	0.065042	0.0903343
933	0.0650162	0.0903263
934	0.0649904	0.0903189
935	0.0649647	0.0903111
936	0.0649391	0.0903034
937	0.0649136	0.0902958
938	0.0648881	0.0902883
939	0.0648626	0.0902807
940	0.0648372	0.0902731
941	0.0648121	0.0902656
942	0.0647867	0.0902581
943	0.0647613	0.0902506
944	0.0647362	0.0902433
945	0.0647111	0.0902359
946	0.064686	0.0902285
947	0.0646609	0.0902212
948	0.064636	0.090214
949	0.064611	0.0902066
950	0.0645863	0.0901995
951	0.0645615	0.0901923
952	0.0645368	0.0901851
953	0.064512	0.090178
954	0.0644874	0.0901709
955	0.0644628	0.0901639
956	0.0644382	0.0901567
957	0.0644136	0.0901498
958	0.0643891	0.0901428
959	0.0643648	0.0901359
960	0.0643405	0.090129
961	0.0643163	0.090122
962	0.064292	0.090115
963	0.0642677	0.0901083
964	0.0642436	0.0901015
965	0.0642195	0.0900948
966	0.0641955	0.0900879
967	0.0641715	0.0900814
968	0.0641476	0.0900746
969	0.0641236	0.0900679
970	0.0640998	0.0900613
971	0.064076	0.0900546
972	0.0640521	0.0900481
973	0.0640285	0.0900415
974	0.0640049	0.090035
975	0.0639812	0.0900284
976	0.0639577	0.090022
977	0.0639343	0.0900154
978	0.0639106	0.0900091
979	0.0638873	0.0900028
980	0.0638639	0.0899965
981	0.0638405	0.08999
982	0.0638173	0.0899839
983	0.0637941	0.0899776
984	0.0637709	0.0899712
985	0.0637477	0.089965
986	0.0637247	0.0899588
987	0.0637016	0.0899526
988	0.0636785	0.0899465
989	0.0636556	0.0899404
990	0.0636327	0.0899343
991	0.0636098	0.0899282
992	0.0635871	0.089922
993	0.0635643	0.0899161
994	0.0635415	0.0899101
995	0.063519	0.0899042
996	0.0634963	0.0898981
997	0.0634738	0.0898922
998	0.0634512	0.0898861
999	0.0634286	0.0898805
1000	0.0634062	0.0898747
1001	0.0633837	0.0898688
1002	0.0633614	0.0898631
1003	0.063339	0.0898573
1004	0.0633168	0.0898516
1005	0.0632945	0.0898457
1006	0.0632724	0.08984
1007	0.0632503	0.0898344
1008	0.0632282	0.0898287
1009	0.0632059	0.0898231
1010	0.0631839	0.0898175
1011	0.0631619	0.0898118
1012	0.0631399	0.0898063
1013	0.0631181	0.0898008
1014	0.0630961	0.0897952
1015	0.0630743	0.0897898
1016	0.0630525	0.0897843
1017	0.0630308	0.0897789
1018	0.0630092	0.0897734
1019	0.0629876	0.089768
1020	0.062966	0.0897626
1021	0.0629442	0.0897573
1022	0.0629228	0.0897519
1023	0.0629012	0.0897466
1024	0.0628797	0.0897413
1025	0.0628584	0.089736
1026	0.0628371	0.0897309
1027	0.0628157	0.0897257
1028	0.0627943	0.0897204
1029	0.0627731	0.0897152
1030	0.0627519	0.0897101
1031	0.0627308	0.0897049
1032	0.0627096	0.0896998
1033	0.0626886	0.0896947
1034	0.0626675	0.0896896
1035	0.0626465	0.0896846
1036	0.0626255	0.0896795
1037	0.0626045	0.0896745
1038	0.0625837	0.0896694
1039	0.0625628	0.0896645
1040	0.0625419	0.0896597
1041	0.0625211	0.0896548
1042	0.0625004	0.0896498
1043	0.0624797	0.0896449
1044	0.0624591	0.0896401
1045	0.0624384	0.0896352
1046	0.0624179	0.0896304
1047	0.0623971	0.0896255
1048	0.0623767	0.0896208
1049	0.0623563	0.089616
1050	0.0623358	0.0896113
1051	0.0623154	0.0896065
1052	0.0622951	0.0896018
1053	0.0622747	0.0895972
1054	0.0622546	0.0895925
1055	0.0622344	0.0895879
1056	0.062214	0.0895833
1057	0.0621938	0.0895787
1058	0.0621736	0.0895741
1059	0.0621535	0.0895694
1060	0.0621334	0.0895649
1061	0.0621134	0.0895605
1062	0.0620935	0.0895559
1063	0.0620734	0.0895514
